type,status,departure.iataCode,departure.icaoCode,departure.terminal,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,arrival.gate,arrival.delay,arrival.baggage,departure.gate,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,error
departure,active,dad,vvdn,1,27.0,2024-09-16t13:20:00.000,2024-09-16t13:20:00.000,2024-09-16t13:46:00.000,2024-09-16t13:46:00.000,2024-09-16t13:46:00.000,vca,vvct,,2024-09-16t14:50:00.000,2024-09-16t14:57:00.000,vietjet air,vj,vjc,703,vj703,vjc703,,,,,,,,8.0,,,,,,
departure,active,dad,vvdn,,14.0,2024-09-16t13:40:00.000,2024-09-16t13:40:00.000,2024-09-16t13:54:00.000,2024-09-16t13:54:00.000,2024-09-16t13:54:00.000,pus,rkpk,i,2024-09-16t19:55:00.000,2024-09-16t19:54:00.000,jeju air,7c,jja,2956,7c2956,jja2956,,,,,,,3,,3,,,,,
departure,active,dad,vvdn,1,14.0,2024-09-16t13:50:00.000,2024-09-16t13:46:00.000,2024-09-16t14:04:00.000,2024-09-16t14:04:00.000,2024-09-16t14:04:00.000,han,vvnb,t1,2024-09-16t15:15:00.000,2024-09-16t15:12:00.000,vietnam airlines,vn,hvn,7156,vn7156,hvn7156,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,6.0,2024-09-16t13:55:00.000,2024-09-16t13:48:00.000,2024-09-16t14:01:00.000,2024-09-16t14:01:00.000,2024-09-16t14:01:00.000,sgn,vvts,1,2024-09-16t15:45:00.000,2024-09-16t15:08:00.000,cambodia angkor air,k6,khv,3127,k63127,khv3127,vietnam airlines,vn,hvn,127,vn127,hvn127,,,,,,,,
departure,active,dad,vvdn,1,6.0,2024-09-16t13:55:00.000,2024-09-16t13:48:00.000,2024-09-16t14:01:00.000,2024-09-16t14:01:00.000,2024-09-16t14:01:00.000,sgn,vvts,1,2024-09-16t15:45:00.000,2024-09-16t15:08:00.000,china airlines,ci,cal,8787,ci8787,cal8787,vietnam airlines,vn,hvn,127,vn127,hvn127,,,,,,,,
departure,active,dad,vvdn,1,6.0,2024-09-16t13:55:00.000,2024-09-16t13:48:00.000,2024-09-16t14:01:00.000,2024-09-16t14:01:00.000,2024-09-16t14:01:00.000,sgn,vvts,1,2024-09-16t15:45:00.000,2024-09-16t15:08:00.000,vietnam airlines,vn,hvn,127,vn127,hvn127,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,9.0,2024-09-16t14:00:00.000,2024-09-16t14:00:00.000,2024-09-16t14:08:00.000,2024-09-16t14:08:00.000,2024-09-16t14:08:00.000,han,vvnb,t1,2024-09-16t15:20:00.000,2024-09-16t15:06:00.000,vietjet air,vj,vjc,516,vj516,vjc516,,,,,,,,,,,,,,
departure,active,dad,vvdn,,10.0,2024-09-16t14:20:00.000,2024-09-16t14:14:00.000,2024-09-16t14:29:00.000,2024-09-16t14:29:00.000,2024-09-16t14:29:00.000,icn,rksi,1,2024-09-16t20:50:00.000,2024-09-16t20:39:00.000,jeju air,7c,jja,2902,7c2902,jja2902,,,,,,,9,,5,,,,,
departure,active,dad,vvdn,1,10.0,2024-09-16t14:35:00.000,2024-09-16t14:35:00.000,2024-09-16t14:44:00.000,2024-09-16t14:44:00.000,2024-09-16t14:44:00.000,han,vvnb,t1,2024-09-16t16:00:00.000,2024-09-16t15:46:00.000,cambodia angkor air,k6,khv,3170,k63170,khv3170,vietnam airlines,vn,hvn,170,vn170,hvn170,,,,,,,,
departure,active,dad,vvdn,1,10.0,2024-09-16t14:35:00.000,2024-09-16t14:35:00.000,2024-09-16t14:44:00.000,2024-09-16t14:44:00.000,2024-09-16t14:44:00.000,han,vvnb,t1,2024-09-16t16:00:00.000,2024-09-16t15:46:00.000,china airlines,ci,cal,8860,ci8860,cal8860,vietnam airlines,vn,hvn,170,vn170,hvn170,,,,,,,,
departure,active,dad,vvdn,1,10.0,2024-09-16t14:35:00.000,2024-09-16t14:35:00.000,2024-09-16t14:44:00.000,2024-09-16t14:44:00.000,2024-09-16t14:44:00.000,han,vvnb,t1,2024-09-16t16:00:00.000,2024-09-16t15:46:00.000,vietnam airlines,vn,hvn,170,vn170,hvn170,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,47.0,2024-09-16t15:15:00.000,2024-09-16t15:15:00.000,2024-09-16t16:02:00.000,2024-09-16t16:02:00.000,2024-09-16t16:02:00.000,sgn,vvts,1,2024-09-16t16:35:00.000,,,a1,a1,2631,a12631,a12631,vietjet air,vj,vjc,631,vj631,vjc631,,,,,,,,
departure,active,dad,vvdn,1,47.0,2024-09-16t15:15:00.000,2024-09-16t15:15:00.000,2024-09-16t16:02:00.000,2024-09-16t16:02:00.000,2024-09-16t16:02:00.000,sgn,vvts,1,2024-09-16t16:35:00.000,,flexflight,w2,fxt,4631,w24631,fxt4631,vietjet air,vj,vjc,631,vj631,vjc631,,,,,,,,
departure,active,dad,vvdn,1,47.0,2024-09-16t15:15:00.000,2024-09-16t15:15:00.000,2024-09-16t16:02:00.000,2024-09-16t16:02:00.000,2024-09-16t16:02:00.000,sgn,vvts,1,2024-09-16t16:35:00.000,,,h1,h1,4017,h14017,h14017,vietjet air,vj,vjc,631,vj631,vjc631,,,,,,,,
departure,active,dad,vvdn,1,47.0,2024-09-16t15:15:00.000,2024-09-16t15:15:00.000,2024-09-16t16:02:00.000,2024-09-16t16:02:00.000,2024-09-16t16:02:00.000,sgn,vvts,1,2024-09-16t16:35:00.000,,vietjet air,vj,vjc,631,vj631,vjc631,,,,,,,,,,,,,,
departure,active,dad,vvdn,2,21.0,2024-09-16t15:30:00.000,2024-09-16t15:30:00.000,2024-09-16t15:51:00.000,2024-09-16t15:51:00.000,2024-09-16t15:51:00.000,icn,rksi,1,2024-09-16t21:45:00.000,2024-09-16t22:02:00.000,,a1,a1,2874,a12874,a12874,vietjet air,vj,vjc,874,vj874,vjc874,128,18.0,16,,,,,
departure,active,dad,vvdn,2,21.0,2024-09-16t15:30:00.000,2024-09-16t15:30:00.000,2024-09-16t15:51:00.000,2024-09-16t15:51:00.000,2024-09-16t15:51:00.000,icn,rksi,1,2024-09-16t21:45:00.000,2024-09-16t22:02:00.000,flexflight,w2,fxt,4874,w24874,fxt4874,vietjet air,vj,vjc,874,vj874,vjc874,128,18.0,16,,,,,
departure,active,dad,vvdn,2,21.0,2024-09-16t15:30:00.000,2024-09-16t15:30:00.000,2024-09-16t15:51:00.000,2024-09-16t15:51:00.000,2024-09-16t15:51:00.000,icn,rksi,1,2024-09-16t21:45:00.000,2024-09-16t22:02:00.000,,h1,h1,4180,h14180,h14180,vietjet air,vj,vjc,874,vj874,vjc874,128,18.0,16,,,,,
departure,active,dad,vvdn,2,21.0,2024-09-16t15:30:00.000,2024-09-16t15:30:00.000,2024-09-16t15:51:00.000,2024-09-16t15:51:00.000,2024-09-16t15:51:00.000,icn,rksi,1,2024-09-16t21:45:00.000,2024-09-16t22:02:00.000,vietjet air,vj,vjc,874,vj874,vjc874,,,,,,,128,18.0,16,,,,,
departure,active,dad,vvdn,1,14.0,2024-09-16t15:30:00.000,2024-09-16t15:30:00.000,2024-09-16t15:43:00.000,2024-09-16t15:43:00.000,2024-09-16t15:43:00.000,sgn,vvts,1,2024-09-16t17:10:00.000,2024-09-16t16:39:00.000,vietnam airlines,vn,hvn,7125,vn7125,hvn7125,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,,2024-09-16t15:35:00.000,2024-09-16t15:35:00.000,,,,sgn,vvts,1,2024-09-16t16:55:00.000,,cambodia angkor air,k6,khv,3131,k63131,khv3131,vietnam airlines,vn,hvn,131,vn131,hvn131,,,,,,,,
departure,active,dad,vvdn,1,,2024-09-16t15:35:00.000,2024-09-16t15:35:00.000,,,,sgn,vvts,1,2024-09-16t16:55:00.000,,vietnam airlines,vn,hvn,131,vn131,hvn131,,,,,,,,,,,,,,
departure,active,dad,vvdn,2,19.0,2024-09-16t15:40:00.000,2024-09-16t15:38:00.000,2024-09-16t15:59:00.000,2024-09-16t15:59:00.000,2024-09-16t15:59:00.000,icn,rksi,2,2024-09-16t22:15:00.000,2024-09-16t22:05:00.000,vietnam airlines,vn,hvn,3442,vn3442,hvn3442,korean air,ke,kal,458,ke458,kal458,246,,10,,,,,
departure,active,dad,vvdn,2,19.0,2024-09-16t15:40:00.000,2024-09-16t15:38:00.000,2024-09-16t15:59:00.000,2024-09-16t15:59:00.000,2024-09-16t15:59:00.000,icn,rksi,2,2024-09-16t22:15:00.000,2024-09-16t22:05:00.000,delta air lines,dl,dal,7810,dl7810,dal7810,korean air,ke,kal,458,ke458,kal458,246,,10,,,,,
departure,active,dad,vvdn,2,19.0,2024-09-16t15:40:00.000,2024-09-16t15:38:00.000,2024-09-16t15:59:00.000,2024-09-16t15:59:00.000,2024-09-16t15:59:00.000,icn,rksi,2,2024-09-16t22:15:00.000,2024-09-16t22:05:00.000,korean air,ke,kal,458,ke458,kal458,,,,,,,246,,10,,,,,
departure,active,dad,vvdn,2,31.0,2024-09-16t15:45:00.000,2024-09-16t15:45:00.000,2024-09-16t16:15:00.000,2024-09-16t16:15:00.000,2024-09-16t16:15:00.000,kul,wmkk,2,2024-09-16t19:40:00.000,2024-09-16t19:44:00.000,airasia,ak,axm,641,ak641,axm641,,,,,,,,4.0,,30,,,,
departure,active,dad,vvdn,1,19.0,2024-09-16t15:50:00.000,2024-09-16t15:50:00.000,2024-09-16t16:09:00.000,2024-09-16t16:09:00.000,2024-09-16t16:09:00.000,han,vvnb,t1,2024-09-16t17:15:00.000,2024-09-16t17:05:00.000,cambodia angkor air,k6,khv,3174,k63174,khv3174,vietnam airlines,vn,hvn,174,vn174,hvn174,,,,,,,,
departure,active,dad,vvdn,1,19.0,2024-09-16t15:50:00.000,2024-09-16t15:50:00.000,2024-09-16t16:09:00.000,2024-09-16t16:09:00.000,2024-09-16t16:09:00.000,han,vvnb,t1,2024-09-16t17:15:00.000,2024-09-16t17:05:00.000,vietnam airlines,vn,hvn,174,vn174,hvn174,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,,2024-09-16t15:55:00.000,2024-09-16t15:55:00.000,,,,hph,vvci,,2024-09-16t17:10:00.000,,,a1,a1,2724,a12724,a12724,vietjet air,vj,vjc,724,vj724,vjc724,,,,,,,,
departure,active,dad,vvdn,1,,2024-09-16t15:55:00.000,2024-09-16t15:55:00.000,,,,hph,vvci,,2024-09-16t17:10:00.000,,flexflight,w2,fxt,4724,w24724,fxt4724,vietjet air,vj,vjc,724,vj724,vjc724,,,,,,,,
departure,active,dad,vvdn,1,,2024-09-16t15:55:00.000,2024-09-16t15:55:00.000,,,,hph,vvci,,2024-09-16t17:10:00.000,,,h1,h1,4389,h14389,h14389,vietjet air,vj,vjc,724,vj724,vjc724,,,,,,,,
departure,active,dad,vvdn,1,,2024-09-16t15:55:00.000,2024-09-16t15:55:00.000,,,,hph,vvci,,2024-09-16t17:10:00.000,,vietjet air,vj,vjc,724,vj724,vjc724,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,13.0,2024-09-16t16:05:00.000,2024-09-16t15:58:00.000,2024-09-16t16:17:00.000,2024-09-16t16:17:00.000,2024-09-16t16:17:00.000,sgn,vvts,1,2024-09-16t17:30:00.000,2024-09-16t17:22:00.000,bamboo airways,qh,bav,165,qh165,bav165,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,19.0,2024-09-16t16:20:00.000,2024-09-16t16:20:00.000,2024-09-16t16:39:00.000,2024-09-16t16:39:00.000,2024-09-16t16:39:00.000,sgn,vvts,1,2024-09-16t17:40:00.000,2024-09-16t17:44:00.000,,h1,h1,4087,h14087,h14087,vietjet air,vj,vjc,1639,vj1639,vjc1639,,4.0,,,,,,
departure,active,dad,vvdn,1,19.0,2024-09-16t16:20:00.000,2024-09-16t16:20:00.000,2024-09-16t16:39:00.000,2024-09-16t16:39:00.000,2024-09-16t16:39:00.000,sgn,vvts,1,2024-09-16t17:40:00.000,2024-09-16t17:44:00.000,flexflight,w2,fxt,3639,w23639,fxt3639,vietjet air,vj,vjc,1639,vj1639,vjc1639,,4.0,,,,,,
departure,active,dad,vvdn,1,19.0,2024-09-16t16:20:00.000,2024-09-16t16:20:00.000,2024-09-16t16:39:00.000,2024-09-16t16:39:00.000,2024-09-16t16:39:00.000,sgn,vvts,1,2024-09-16t17:40:00.000,2024-09-16t17:44:00.000,,a1,a1,4639,a14639,a14639,vietjet air,vj,vjc,1639,vj1639,vjc1639,,4.0,,,,,,
departure,active,dad,vvdn,1,19.0,2024-09-16t16:20:00.000,2024-09-16t16:20:00.000,2024-09-16t16:39:00.000,2024-09-16t16:39:00.000,2024-09-16t16:39:00.000,sgn,vvts,1,2024-09-16t17:40:00.000,2024-09-16t17:44:00.000,vietjet air,vj,vjc,1639,vj1639,vjc1639,,,,,,,,4.0,,,,,,
departure,active,dad,vvdn,,20.0,2024-09-16t16:30:00.000,2024-09-16t16:29:00.000,2024-09-16t16:50:00.000,2024-09-16t16:50:00.000,2024-09-16t16:50:00.000,hkg,vhhh,1,2024-09-16t19:20:00.000,2024-09-16t19:20:00.000,hong kong airlines,hx,crk,549,hx549,crk549,,,,,,,,1.0,7,9-12,,,,
departure,active,dad,vvdn,2,19.0,2024-09-16t16:35:00.000,2024-09-16t16:37:00.000,2024-09-16t16:54:00.000,2024-09-16t16:54:00.000,2024-09-16t16:54:00.000,sin,wsss,3,2024-09-16t20:30:00.000,2024-09-16t20:13:00.000,lufthansa,lh,dlh,7203,lh7203,dlh7203,singapore airlines,sq,sia,173,sq173,sia173,a19,,42,,,,,
departure,active,dad,vvdn,2,19.0,2024-09-16t16:35:00.000,2024-09-16t16:37:00.000,2024-09-16t16:54:00.000,2024-09-16t16:54:00.000,2024-09-16t16:54:00.000,sin,wsss,3,2024-09-16t20:30:00.000,2024-09-16t20:13:00.000,swiss,lx,swr,9007,lx9007,swr9007,singapore airlines,sq,sia,173,sq173,sia173,a19,,42,,,,,
departure,active,dad,vvdn,2,19.0,2024-09-16t16:35:00.000,2024-09-16t16:37:00.000,2024-09-16t16:54:00.000,2024-09-16t16:54:00.000,2024-09-16t16:54:00.000,sin,wsss,3,2024-09-16t20:30:00.000,2024-09-16t20:13:00.000,air new zealand,nz,anz,3469,nz3469,anz3469,singapore airlines,sq,sia,173,sq173,sia173,a19,,42,,,,,
departure,active,dad,vvdn,2,19.0,2024-09-16t16:35:00.000,2024-09-16t16:37:00.000,2024-09-16t16:54:00.000,2024-09-16t16:54:00.000,2024-09-16t16:54:00.000,sin,wsss,3,2024-09-16t20:30:00.000,2024-09-16t20:13:00.000,virgin australia,va,voz,5487,va5487,voz5487,singapore airlines,sq,sia,173,sq173,sia173,a19,,42,,,,,
departure,active,dad,vvdn,2,19.0,2024-09-16t16:35:00.000,2024-09-16t16:37:00.000,2024-09-16t16:54:00.000,2024-09-16t16:54:00.000,2024-09-16t16:54:00.000,sin,wsss,3,2024-09-16t20:30:00.000,2024-09-16t20:13:00.000,singapore airlines,sq,sia,173,sq173,sia173,,,,,,,a19,,42,,,,,
departure,active,dad,vvdn,1,20.0,2024-09-16t17:20:00.000,2024-09-16t17:20:00.000,2024-09-16t17:39:00.000,2024-09-16t17:39:00.000,2024-09-16t17:39:00.000,han,vvnb,t1,2024-09-16t18:45:00.000,2024-09-16t18:39:00.000,vietnam airlines,vn,hvn,178,vn178,hvn178,,,,,,,,,,,,,,
departure,active,dad,vvdn,2,15.0,2024-09-16t17:30:00.000,2024-09-16t17:23:00.000,2024-09-16t17:45:00.000,2024-09-16t17:45:00.000,2024-09-16t17:45:00.000,tpe,rctp,1,2024-09-16t21:15:00.000,2024-09-16t21:11:00.000,tigerair taiwan,it,ttw,552,it552,ttw552,,,,,,,b1r,,2,g4,,,,
departure,active,dad,vvdn,2,22.0,2024-09-16t17:35:00.000,2024-09-16t17:35:00.000,2024-09-16t17:56:00.000,2024-09-16t17:56:00.000,2024-09-16t17:56:00.000,tpe,rctp,1,2024-09-16t21:20:00.000,2024-09-16t21:22:00.000,vietnam airlines,vn,hvn,3590,vn3590,hvn3590,china airlines,ci,cal,790,ci790,cal790,a2,2.0,5,4-8,,,,
departure,active,dad,vvdn,2,22.0,2024-09-16t17:35:00.000,2024-09-16t17:35:00.000,2024-09-16t17:56:00.000,2024-09-16t17:56:00.000,2024-09-16t17:56:00.000,tpe,rctp,1,2024-09-16t21:20:00.000,2024-09-16t21:22:00.000,china airlines,ci,cal,790,ci790,cal790,,,,,,,a2,2.0,5,4-8,,,,
departure,unknown,dad,vvdn,1,,2024-09-16t17:35:00.000,,,,,sgn,vvts,1,2024-09-16t18:55:00.000,,jet linx aviation,jl,jtl,5762,jl5762,jtl5762,vietjet air,vj,vjc,635,vj635,vjc635,,,,,,,,
departure,unknown,dad,vvdn,1,,2024-09-16t17:35:00.000,,,,,sgn,vvts,1,2024-09-16t18:55:00.000,,,a1,a1,2635,a12635,a12635,vietjet air,vj,vjc,635,vj635,vjc635,,,,,,,,
departure,unknown,dad,vvdn,1,,2024-09-16t17:35:00.000,,,,,sgn,vvts,1,2024-09-16t18:55:00.000,,flexflight,w2,fxt,4635,w24635,fxt4635,vietjet air,vj,vjc,635,vj635,vjc635,,,,,,,,
departure,unknown,dad,vvdn,1,,2024-09-16t17:35:00.000,,,,,sgn,vvts,1,2024-09-16t18:55:00.000,,,h1,h1,4025,h14025,h14025,vietjet air,vj,vjc,635,vj635,vjc635,,,,,,,,
departure,unknown,dad,vvdn,1,,2024-09-16t17:35:00.000,,,,,sgn,vvts,1,2024-09-16t18:55:00.000,,vietjet air,vj,vjc,635,vj635,vjc635,,,,,,,,,,,,,,
departure,active,dad,vvdn,2,16.0,2024-09-16t17:35:00.000,2024-09-16t17:31:00.000,2024-09-16t17:51:00.000,2024-09-16t17:51:00.000,2024-09-16t17:51:00.000,hkg,vhhh,1,2024-09-16t20:20:00.000,2024-09-16t20:18:00.000,,h1,h1,4000,h14000,h14000,vietjet air,vj,vjc,966,vj966,vjc966,,,10,,,,,
departure,active,dad,vvdn,2,16.0,2024-09-16t17:35:00.000,2024-09-16t17:31:00.000,2024-09-16t17:51:00.000,2024-09-16t17:51:00.000,2024-09-16t17:51:00.000,hkg,vhhh,1,2024-09-16t20:20:00.000,2024-09-16t20:18:00.000,,a1,a1,2966,a12966,a12966,vietjet air,vj,vjc,966,vj966,vjc966,,,10,,,,,
departure,active,dad,vvdn,2,16.0,2024-09-16t17:35:00.000,2024-09-16t17:31:00.000,2024-09-16t17:51:00.000,2024-09-16t17:51:00.000,2024-09-16t17:51:00.000,hkg,vhhh,1,2024-09-16t20:20:00.000,2024-09-16t20:18:00.000,flexflight,w2,fxt,4966,w24966,fxt4966,vietjet air,vj,vjc,966,vj966,vjc966,,,10,,,,,
departure,active,dad,vvdn,2,16.0,2024-09-16t17:35:00.000,2024-09-16t17:31:00.000,2024-09-16t17:51:00.000,2024-09-16t17:51:00.000,2024-09-16t17:51:00.000,hkg,vhhh,1,2024-09-16t20:20:00.000,2024-09-16t20:18:00.000,vietjet air,vj,vjc,966,vj966,vjc966,,,,,,,,,10,,,,,
departure,unknown,dad,vvdn,1,,2024-09-16t17:35:00.000,,,,,sgn,vvts,1,2024-09-16t19:15:00.000,,cambodia angkor air,k6,khv,3135,k63135,khv3135,vietnam airlines,vn,hvn,135,vn135,hvn135,,,,,,,,
departure,unknown,dad,vvdn,1,,2024-09-16t17:35:00.000,,,,,sgn,vvts,1,2024-09-16t19:15:00.000,,vietnam airlines,vn,hvn,135,vn135,hvn135,,,,,,,,,,,,,,
departure,active,dad,vvdn,2,21.0,2024-09-16t18:00:00.000,,2024-09-16t18:21:00.000,2024-09-16t18:21:00.000,2024-09-16t18:21:00.000,sai,vdsa,,2024-09-16t20:05:00.000,2024-09-16t19:33:00.000,vietnam airlines,vn,hvn,3829,vn3829,hvn3829,cambodia angkor air,k6,khv,841,k6841,khv841,,,,,,,,
departure,active,dad,vvdn,2,21.0,2024-09-16t18:00:00.000,,2024-09-16t18:21:00.000,2024-09-16t18:21:00.000,2024-09-16t18:21:00.000,sai,vdsa,,2024-09-16t20:05:00.000,2024-09-16t19:33:00.000,cambodia angkor air,k6,khv,841,k6841,khv841,,,,,,,,,,,,,,
departure,active,dad,vvdn,2,7.0,2024-09-16t18:10:00.000,2024-09-16t18:02:00.000,2024-09-16t18:17:00.000,2024-09-16t18:17:00.000,2024-09-16t18:17:00.000,dmk,vtbd,1,2024-09-16t19:55:00.000,2024-09-16t19:35:00.000,airasia,ak,axm,639,ak639,axm639,,,,,,,,,,30,,,,
departure,active,dad,vvdn,2,,2024-09-16t18:10:00.000,2024-09-16t17:59:00.000,2024-09-16t18:10:00.000,2024-09-16t18:10:00.000,2024-09-16t18:10:00.000,hkg,vhhh,1,2024-09-16t21:05:00.000,2024-09-16t20:35:00.000,cathay pacific,cx,cpa,5559,cx5559,cpa5559,hong kong express,uo,hke,559,uo559,hke559,,,15,,,,,
departure,active,dad,vvdn,2,,2024-09-16t18:10:00.000,2024-09-16t17:59:00.000,2024-09-16t18:10:00.000,2024-09-16t18:10:00.000,2024-09-16t18:10:00.000,hkg,vhhh,1,2024-09-16t21:05:00.000,2024-09-16t20:35:00.000,hong kong express,uo,hke,559,uo559,hke559,,,,,,,,,15,,,,,
departure,active,dad,vvdn,main,46.0,2024-09-16t18:10:00.000,2024-09-16t18:32:00.000,2024-09-16t18:56:00.000,2024-09-16t18:56:00.000,2024-09-16t18:56:00.000,bkk,vtbs,,2024-09-16t19:55:00.000,2024-09-16t20:17:00.000,vietjet air,vj,vjc,963,vj963,vjc963,,,,,,,,23.0,6,,,,,
departure,unknown,dad,vvdn,1,,2024-09-16t18:15:00.000,,,,,sgn,vvts,1,2024-09-16t19:45:00.000,,vietnam airlines,vn,hvn,6037,vn6037,hvn6037,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,24.0,2024-09-16t18:25:00.000,2024-09-16t18:31:00.000,2024-09-16t18:49:00.000,2024-09-16t18:49:00.000,2024-09-16t18:49:00.000,han,vvnb,t1,2024-09-16t19:50:00.000,2024-09-16t19:48:00.000,air france,af,afr,3316,af3316,afr3316,vietnam airlines,vn,hvn,182,vn182,hvn182,,,,,,,,
departure,active,dad,vvdn,1,24.0,2024-09-16t18:25:00.000,2024-09-16t18:31:00.000,2024-09-16t18:49:00.000,2024-09-16t18:49:00.000,2024-09-16t18:49:00.000,han,vvnb,t1,2024-09-16t19:50:00.000,2024-09-16t19:48:00.000,ana,nh,ana,9732,nh9732,ana9732,vietnam airlines,vn,hvn,182,vn182,hvn182,,,,,,,,
departure,active,dad,vvdn,1,24.0,2024-09-16t18:25:00.000,2024-09-16t18:31:00.000,2024-09-16t18:49:00.000,2024-09-16t18:49:00.000,2024-09-16t18:49:00.000,han,vvnb,t1,2024-09-16t19:50:00.000,2024-09-16t19:48:00.000,vietnam airlines,vn,hvn,182,vn182,hvn182,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,16.0,2024-09-16t19:05:00.000,,2024-09-16t19:20:00.000,2024-09-16t19:20:00.000,2024-09-16t19:20:00.000,han,vvnb,t1,2024-09-16t20:35:00.000,2024-09-16t20:22:00.000,china airlines,ci,cal,8886,ci8886,cal8886,vietnam airlines,vn,hvn,186,vn186,hvn186,,,,,,,,
departure,active,dad,vvdn,1,16.0,2024-09-16t19:05:00.000,,2024-09-16t19:20:00.000,2024-09-16t19:20:00.000,2024-09-16t19:20:00.000,han,vvnb,t1,2024-09-16t20:35:00.000,2024-09-16t20:22:00.000,cambodia angkor air,k6,khv,3186,k63186,khv3186,vietnam airlines,vn,hvn,186,vn186,hvn186,,,,,,,,
departure,active,dad,vvdn,1,16.0,2024-09-16t19:05:00.000,,2024-09-16t19:20:00.000,2024-09-16t19:20:00.000,2024-09-16t19:20:00.000,han,vvnb,t1,2024-09-16t20:35:00.000,2024-09-16t20:22:00.000,vietnam airlines,vn,hvn,186,vn186,hvn186,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,,2024-09-16t19:20:00.000,2024-09-16t19:20:00.000,,,,han,vvnb,t1,2024-09-16t20:40:00.000,,,a1,a1,2524,a12524,a12524,vietjet air,vj,vjc,524,vj524,vjc524,,,,,,,,
departure,active,dad,vvdn,1,,2024-09-16t19:20:00.000,2024-09-16t19:20:00.000,,,,han,vvnb,t1,2024-09-16t20:40:00.000,,flexflight,w2,fxt,4524,w24524,fxt4524,vietjet air,vj,vjc,524,vj524,vjc524,,,,,,,,
departure,active,dad,vvdn,1,,2024-09-16t19:20:00.000,2024-09-16t19:20:00.000,,,,han,vvnb,t1,2024-09-16t20:40:00.000,,,h1,h1,4269,h14269,h14269,vietjet air,vj,vjc,524,vj524,vjc524,,,,,,,,
departure,active,dad,vvdn,1,,2024-09-16t19:20:00.000,2024-09-16t19:20:00.000,,,,han,vvnb,t1,2024-09-16t20:40:00.000,,vietjet air,vj,vjc,524,vj524,vjc524,,,,,,,,,,,,,,
departure,active,dad,vvdn,2,,2024-09-16t19:30:00.000,2024-09-16t19:10:00.000,2024-09-16t19:29:00.000,2024-09-16t19:29:00.000,2024-09-16t19:29:00.000,khh,rckh,i,2024-09-16t23:00:00.000,2024-09-16t22:30:00.000,tigerair taiwan,it,ttw,578,it578,ttw578,,,,,,,31,,,9-12,,,,
departure,unknown,dad,vvdn,1,,2024-09-16t19:55:00.000,,,,,han,vvnb,1,2024-09-16t21:15:00.000,,vietravel airlines,vu,vag,658,vu658,vag658,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,42.0,2024-09-16t20:10:00.000,,2024-09-16t20:52:00.000,2024-09-16t20:52:00.000,2024-09-16t20:52:00.000,dli,vvdl,,2024-09-16t21:20:00.000,2024-09-16t21:47:00.000,vietnam airlines,vn,hvn,1955,vn1955,hvn1955,,,,,,,,27.0,,,,,,
departure,active,dad,vvdn,1,3.0,2024-09-16t20:30:00.000,2024-09-16t20:18:00.000,2024-09-16t20:33:00.000,2024-09-16t20:33:00.000,2024-09-16t20:33:00.000,han,vvnb,t1,2024-09-16t21:55:00.000,2024-09-16t21:29:00.000,cambodia angkor air,k6,khv,3192,k63192,khv3192,vietnam airlines,vn,hvn,192,vn192,hvn192,,,,,,,,
departure,active,dad,vvdn,1,3.0,2024-09-16t20:30:00.000,2024-09-16t20:18:00.000,2024-09-16t20:33:00.000,2024-09-16t20:33:00.000,2024-09-16t20:33:00.000,han,vvnb,t1,2024-09-16t21:55:00.000,2024-09-16t21:29:00.000,vietnam airlines,vn,hvn,192,vn192,hvn192,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,40.0,2024-09-16t20:40:00.000,2024-09-16t20:40:00.000,2024-09-16t21:20:00.000,2024-09-16t21:20:00.000,2024-09-16t21:20:00.000,han,vvnb,t1,2024-09-16t22:05:00.000,2024-09-16t22:21:00.000,,a1,a1,2510,a12510,a12510,vietjet air,vj,vjc,510,vj510,vjc510,,17.0,,,,,,
departure,active,dad,vvdn,1,40.0,2024-09-16t20:40:00.000,2024-09-16t20:40:00.000,2024-09-16t21:20:00.000,2024-09-16t21:20:00.000,2024-09-16t21:20:00.000,han,vvnb,t1,2024-09-16t22:05:00.000,2024-09-16t22:21:00.000,flexflight,w2,fxt,4510,w24510,fxt4510,vietjet air,vj,vjc,510,vj510,vjc510,,17.0,,,,,,
