type,status,departure.iataCode,departure.icaoCode,departure.scheduledTime,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.scheduledTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,departure.estimatedTime,departure.delay,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.estimatedTime,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.baggage,departure.gate,arrival.gate,arrival.delay,departure.terminal,error
departure,active,pqc,vvpq,2024-08-13t12:35:00.000,han,vvnb,t1,2024-08-13t14:40:00.000,,a1,a1,2456,a12456,a12456,vietjet air,vj,vjc,456,vj456,vjc456,,10.0,2024-08-13t12:45:00.000,2024-08-13t12:45:00.000,2024-08-13t12:45:00.000,2024-08-13t14:32:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t12:35:00.000,han,vvnb,t1,2024-08-13t14:40:00.000,flexflight,w2,fxt,4456,w24456,fxt4456,vietjet air,vj,vjc,456,vj456,vjc456,,10.0,2024-08-13t12:45:00.000,2024-08-13t12:45:00.000,2024-08-13t12:45:00.000,2024-08-13t14:32:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t12:35:00.000,han,vvnb,t1,2024-08-13t14:40:00.000,,h1,h1,4143,h14143,h14143,vietjet air,vj,vjc,456,vj456,vjc456,,10.0,2024-08-13t12:45:00.000,2024-08-13t12:45:00.000,2024-08-13t12:45:00.000,2024-08-13t14:32:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t12:35:00.000,han,vvnb,t1,2024-08-13t14:40:00.000,vietjet air,vj,vjc,456,vj456,vjc456,,,,,,,,10.0,2024-08-13t12:45:00.000,2024-08-13t12:45:00.000,2024-08-13t12:45:00.000,2024-08-13t14:32:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t12:35:00.000,tpe,rctp,,2024-08-13t17:20:00.000,vietravel airlines,vu,vag,1182,vu1182,vag1182,,,,,,,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t12:50:00.000,sgn,vvts,1,2024-08-13t14:00:00.000,vietnam airlines,vn,hvn,1824,vn1824,hvn1824,,,,,,,,1.0,2024-08-13t12:50:00.000,2024-08-13t12:50:00.000,2024-08-13t12:50:00.000,2024-08-13t13:31:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t14:00:00.000,han,vvnb,t1,2024-08-13t16:10:00.000,air france,af,afr,3309,af3309,afr3309,vietnam airlines,vn,hvn,1238,vn1238,hvn1238,2024-08-13t14:00:00.000,2.0,2024-08-13t14:02:00.000,2024-08-13t14:02:00.000,2024-08-13t14:02:00.000,2024-08-13t15:53:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t14:00:00.000,han,vvnb,t1,2024-08-13t16:10:00.000,vietnam airlines,vn,hvn,1238,vn1238,hvn1238,,,,,,,2024-08-13t14:00:00.000,2.0,2024-08-13t14:02:00.000,2024-08-13t14:02:00.000,2024-08-13t14:02:00.000,2024-08-13t15:53:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t15:05:00.000,sgn,vvts,1,2024-08-13t16:15:00.000,vietnam airlines,vn,hvn,1826,vn1826,hvn1826,,,,,,,2024-08-13t15:05:00.000,,2024-08-13t15:05:00.000,2024-08-13t15:05:00.000,2024-08-13t15:05:00.000,,2024-08-13t15:48:00.000,2024-08-13t15:48:00.000,2024-08-13t15:48:00.000,,,,,,
departure,active,pqc,vvpq,2024-08-13t15:20:00.000,icn,rksi,1,2024-08-13t22:45:00.000,,a1,a1,2974,a12974,a12974,vietjet air,vj,vjc,974,vj974,vjc974,2024-08-13t15:20:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t15:20:00.000,icn,rksi,1,2024-08-13t22:45:00.000,flexflight,w2,fxt,4974,w24974,fxt4974,vietjet air,vj,vjc,974,vj974,vjc974,2024-08-13t15:20:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t15:20:00.000,icn,rksi,1,2024-08-13t22:45:00.000,,h1,h1,4539,h14539,h14539,vietjet air,vj,vjc,974,vj974,vjc974,2024-08-13t15:20:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t15:20:00.000,icn,rksi,1,2024-08-13t22:45:00.000,vietjet air,vj,vjc,974,vj974,vjc974,,,,,,,2024-08-13t15:20:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t16:50:00.000,han,vvnb,t1,2024-08-13t18:55:00.000,,h1,h1,2173,h12173,h12173,vietjet air,vj,vjc,458,vj458,vjc458,,7.0,2024-08-13t16:56:00.000,2024-08-13t16:56:00.000,2024-08-13t16:56:00.000,2024-08-13t18:44:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t16:50:00.000,han,vvnb,t1,2024-08-13t18:55:00.000,,a1,a1,2458,a12458,a12458,vietjet air,vj,vjc,458,vj458,vjc458,,7.0,2024-08-13t16:56:00.000,2024-08-13t16:56:00.000,2024-08-13t16:56:00.000,2024-08-13t18:44:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t16:50:00.000,han,vvnb,t1,2024-08-13t18:55:00.000,flexflight,w2,fxt,4458,w24458,fxt4458,vietjet air,vj,vjc,458,vj458,vjc458,,7.0,2024-08-13t16:56:00.000,2024-08-13t16:56:00.000,2024-08-13t16:56:00.000,2024-08-13t18:44:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t16:50:00.000,han,vvnb,t1,2024-08-13t18:55:00.000,vietjet air,vj,vjc,458,vj458,vjc458,,,,,,,,7.0,2024-08-13t16:56:00.000,2024-08-13t16:56:00.000,2024-08-13t16:56:00.000,2024-08-13t18:44:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t17:00:00.000,pvg,zspd,2,2024-08-13t22:00:00.000,vietnam airlines,vn,hvn,490,vn490,hvn490,,,,,,,2024-08-13t17:00:00.000,5.0,2024-08-13t17:05:00.000,2024-08-13t17:05:00.000,2024-08-13t17:05:00.000,2024-08-13t22:11:00.000,,,,31,,,11.0,i,
departure,active,pqc,vvpq,2024-08-13t17:25:00.000,sgn,vvts,1,2024-08-13t18:35:00.000,,a1,a1,2330,a12330,a12330,vietjet air,vj,vjc,330,vj330,vjc330,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t17:25:00.000,sgn,vvts,1,2024-08-13t18:35:00.000,flexflight,w2,fxt,4330,w24330,fxt4330,vietjet air,vj,vjc,330,vj330,vjc330,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t17:25:00.000,sgn,vvts,1,2024-08-13t18:35:00.000,,h1,h1,2168,h12168,h12168,vietjet air,vj,vjc,330,vj330,vjc330,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t17:25:00.000,sgn,vvts,1,2024-08-13t18:35:00.000,vietjet air,vj,vjc,330,vj330,vjc330,,,,,,,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t17:35:00.000,sgn,vvts,1,2024-08-13t18:45:00.000,vietnam airlines,vn,hvn,1828,vn1828,hvn1828,,,,,,,,9.0,2024-08-13t17:44:00.000,2024-08-13t17:44:00.000,2024-08-13t17:44:00.000,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t18:00:00.000,icn,rksi,1,2024-08-14t01:25:00.000,,a1,a1,2978,a12978,a12978,vietjet air,vj,vjc,978,vj978,vjc978,2024-08-13t18:00:00.000,2.0,2024-08-13t18:01:00.000,2024-08-13t18:01:00.000,2024-08-13t18:01:00.000,2024-08-14t01:06:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t18:00:00.000,icn,rksi,1,2024-08-14t01:25:00.000,flexflight,w2,fxt,4978,w24978,fxt4978,vietjet air,vj,vjc,978,vj978,vjc978,2024-08-13t18:00:00.000,2.0,2024-08-13t18:01:00.000,2024-08-13t18:01:00.000,2024-08-13t18:01:00.000,2024-08-14t01:06:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t18:00:00.000,icn,rksi,1,2024-08-14t01:25:00.000,,h1,h1,4185,h14185,h14185,vietjet air,vj,vjc,978,vj978,vjc978,2024-08-13t18:00:00.000,2.0,2024-08-13t18:01:00.000,2024-08-13t18:01:00.000,2024-08-13t18:01:00.000,2024-08-14t01:06:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t18:00:00.000,icn,rksi,1,2024-08-14t01:25:00.000,vietjet air,vj,vjc,978,vj978,vjc978,,,,,,,2024-08-13t18:00:00.000,2.0,2024-08-13t18:01:00.000,2024-08-13t18:01:00.000,2024-08-13t18:01:00.000,2024-08-14t01:06:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t18:50:00.000,sgn,vvts,1,2024-08-13t19:55:00.000,vietravel airlines,vu,vag,302,vu302,vag302,,,,,,,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t18:55:00.000,sgn,vvts,1,2024-08-13t20:05:00.000,vietnam airlines,vn,hvn,1834,vn1834,hvn1834,,,,,,,,5.0,2024-08-13t18:59:00.000,2024-08-13t18:59:00.000,2024-08-13t18:59:00.000,2024-08-13t19:43:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t20:30:00.000,sgn,vvts,1,2024-08-13t21:30:00.000,,h1,h1,4059,h14059,h14059,vietjet air,vj,vjc,336,vj336,vjc336,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t20:30:00.000,sgn,vvts,1,2024-08-13t21:30:00.000,,a1,a1,2336,a12336,a12336,vietjet air,vj,vjc,336,vj336,vjc336,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t20:30:00.000,sgn,vvts,1,2024-08-13t21:30:00.000,flexflight,w2,fxt,4336,w24336,fxt4336,vietjet air,vj,vjc,336,vj336,vjc336,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t20:30:00.000,sgn,vvts,1,2024-08-13t21:30:00.000,vietjet air,vj,vjc,336,vj336,vjc336,,,,,,,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t20:35:00.000,icn,rksi,1,2024-08-14t04:00:00.000,,h1,h1,4070,h14070,h14070,vietjet air,vj,vjc,976,vj976,vjc976,,,2024-08-13t20:35:00.000,2024-08-13t20:35:00.000,2024-08-13t20:35:00.000,2024-08-14t03:40:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t20:35:00.000,icn,rksi,1,2024-08-14t04:00:00.000,,a1,a1,2976,a12976,a12976,vietjet air,vj,vjc,976,vj976,vjc976,,,2024-08-13t20:35:00.000,2024-08-13t20:35:00.000,2024-08-13t20:35:00.000,2024-08-14t03:40:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t20:35:00.000,icn,rksi,1,2024-08-14t04:00:00.000,flexflight,w2,fxt,4976,w24976,fxt4976,vietjet air,vj,vjc,976,vj976,vjc976,,,2024-08-13t20:35:00.000,2024-08-13t20:35:00.000,2024-08-13t20:35:00.000,2024-08-14t03:40:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t20:35:00.000,icn,rksi,1,2024-08-14t04:00:00.000,vietjet air,vj,vjc,976,vj976,vjc976,,,,,,,,,2024-08-13t20:35:00.000,2024-08-13t20:35:00.000,2024-08-13t20:35:00.000,2024-08-14t03:40:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t20:55:00.000,icn,rksi,1,2024-08-14t04:55:00.000,eastar jet,ze,esr,582,ze582,esr582,,,,,,,2024-08-13t20:55:00.000,10.0,2024-08-13t21:04:00.000,2024-08-13t21:04:00.000,2024-08-13t21:04:00.000,2024-08-14t04:14:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t21:40:00.000,han,vvnb,t1,2024-08-13t23:50:00.000,vietnam airlines,vn,hvn,7230,vn7230,hvn7230,,,,,,,,3.0,2024-08-13t21:42:00.000,2024-08-13t21:42:00.000,2024-08-13t21:42:00.000,2024-08-13t23:25:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t22:10:00.000,sgn,vvts,1,2024-08-13t23:15:00.000,vietravel airlines,vu,vag,304,vu304,vag304,,,,,,,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t23:00:00.000,icn,rksi,1,2024-08-14t06:25:00.000,,h1,h1,9955,h19955,h19955,jeju air,7c,jja,4104,7c4104,jja4104,2024-08-13t23:00:00.000,23.0,2024-08-13t23:23:00.000,2024-08-13t23:23:00.000,2024-08-13t23:23:00.000,2024-08-14t06:30:00.000,,,,,,,6.0,,
departure,active,pqc,vvpq,2024-08-13t23:00:00.000,icn,rksi,1,2024-08-14t06:25:00.000,jeju air,7c,jja,4104,7c4104,jja4104,,,,,,,2024-08-13t23:00:00.000,23.0,2024-08-13t23:23:00.000,2024-08-13t23:23:00.000,2024-08-13t23:23:00.000,2024-08-14t06:30:00.000,,,,,,,6.0,,
departure,active,pqc,vvpq,2024-08-13t23:30:00.000,pus,rkpk,i,2024-08-14t06:30:00.000,,h1,h1,4287,h14287,h14287,vietjet air,vj,vjc,968,vj968,vjc968,,,2024-08-13t23:29:00.000,2024-08-13t23:29:00.000,2024-08-13t23:29:00.000,2024-08-14t06:17:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t23:30:00.000,pus,rkpk,i,2024-08-14t06:30:00.000,,a1,a1,2968,a12968,a12968,vietjet air,vj,vjc,968,vj968,vjc968,,,2024-08-13t23:29:00.000,2024-08-13t23:29:00.000,2024-08-13t23:29:00.000,2024-08-14t06:17:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t23:30:00.000,pus,rkpk,i,2024-08-14t06:30:00.000,flexflight,w2,fxt,4968,w24968,fxt4968,vietjet air,vj,vjc,968,vj968,vjc968,,,2024-08-13t23:29:00.000,2024-08-13t23:29:00.000,2024-08-13t23:29:00.000,2024-08-14t06:17:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t23:30:00.000,pus,rkpk,i,2024-08-14t06:30:00.000,vietjet air,vj,vjc,968,vj968,vjc968,,,,,,,,,2024-08-13t23:29:00.000,2024-08-13t23:29:00.000,2024-08-13t23:29:00.000,2024-08-14t06:17:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t23:40:00.000,icn,rksi,2,2024-08-14t07:20:00.000,jin air,lj,jna,92,lj92,jna92,,,,,,,2024-08-13t23:55:00.000,15.0,,,,,,,,14,,,,,
departure,active,pqc,vvpq,2024-08-14t00:30:00.000,icn,rksi,2,2024-08-14t08:00:00.000,delta air lines,dl,dal,7866,dl7866,dal7866,korean air,ke,kal,488,ke488,kal488,2024-08-14t00:30:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-14t00:30:00.000,icn,rksi,2,2024-08-14t08:00:00.000,vietnam airlines,vn,hvn,3466,vn3466,hvn3466,korean air,ke,kal,488,ke488,kal488,2024-08-14t00:30:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-14t00:30:00.000,icn,rksi,2,2024-08-14t08:00:00.000,korean air,ke,kal,488,ke488,kal488,,,,,,,2024-08-14t00:30:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-14t03:20:00.000,icn,rksi,1,2024-08-14t10:45:00.000,,h1,h1,9754,h19754,h19754,jeju air,7c,jja,4176,7c4176,jja4176,2024-08-14t03:20:00.000,2.0,2024-08-14t03:21:00.000,2024-08-14t03:21:00.000,2024-08-14t03:21:00.000,2024-08-14t10:21:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-14t03:20:00.000,icn,rksi,1,2024-08-14t10:45:00.000,jeju air,7c,jja,4176,7c4176,jja4176,,,,,,,2024-08-14t03:20:00.000,2.0,2024-08-14t03:21:00.000,2024-08-14t03:21:00.000,2024-08-14t03:21:00.000,2024-08-14t10:21:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-14t03:34:00.000,sgn,vvts,,2024-08-14t04:34:00.000,vietnam airlines,vn,hvn,9824,vn9824,hvn9824,,,,,,,,21.0,2024-08-14t03:55:00.000,2024-08-14t03:55:00.000,2024-08-14t03:55:00.000,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-14t07:05:00.000,sgn,vvts,1,2024-08-14t08:10:00.000,,a1,a1,2322,a12322,a12322,vietjet air,vj,vjc,322,vj322,vjc322,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-14t07:05:00.000,sgn,vvts,1,2024-08-14t08:10:00.000,flexflight,w2,fxt,4322,w24322,fxt4322,vietjet air,vj,vjc,322,vj322,vjc322,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-14t07:05:00.000,sgn,vvts,1,2024-08-14t08:10:00.000,,h1,h1,4319,h14319,h14319,vietjet air,vj,vjc,322,vj322,vjc322,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-14t07:05:00.000,sgn,vvts,1,2024-08-14t08:10:00.000,vietjet air,vj,vjc,322,vj322,vjc322,,,,,,,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-14t08:20:00.000,tpe,rctp,1,2024-08-14t13:00:00.000,,h1,h1,4003,h14003,h14003,vietjet air,vj,vjc,844,vj844,vjc844,,5.0,2024-08-14t08:24:00.000,2024-08-14t08:24:00.000,2024-08-14t08:24:00.000,2024-08-14t12:48:00.000,,,,2,,b3,,,
departure,active,pqc,vvpq,2024-08-14t08:20:00.000,tpe,rctp,1,2024-08-14t13:00:00.000,,a1,a1,2844,a12844,a12844,vietjet air,vj,vjc,844,vj844,vjc844,,5.0,2024-08-14t08:24:00.000,2024-08-14t08:24:00.000,2024-08-14t08:24:00.000,2024-08-14t12:48:00.000,,,,2,,b3,,,
departure,active,pqc,vvpq,2024-08-14t08:20:00.000,tpe,rctp,1,2024-08-14t13:00:00.000,flexflight,w2,fxt,4844,w24844,fxt4844,vietjet air,vj,vjc,844,vj844,vjc844,,5.0,2024-08-14t08:24:00.000,2024-08-14t08:24:00.000,2024-08-14t08:24:00.000,2024-08-14t12:48:00.000,,,,2,,b3,,,
departure,active,pqc,vvpq,2024-08-14t08:20:00.000,tpe,rctp,1,2024-08-14t13:00:00.000,vietjet air,vj,vjc,844,vj844,vjc844,,,,,,,,5.0,2024-08-14t08:24:00.000,2024-08-14t08:24:00.000,2024-08-14t08:24:00.000,2024-08-14t12:48:00.000,,,,2,,b3,,,
departure,active,pqc,vvpq,2024-08-14t08:35:00.000,sgn,vvts,1,2024-08-14t09:50:00.000,vietnam airlines,vn,hvn,7826,vn7826,hvn7826,,,,,,,,11.0,2024-08-14t08:45:00.000,2024-08-14t08:45:00.000,2024-08-14t08:45:00.000,2024-08-14t09:29:00.000,,,,,,,,,
departure,unknown,pqc,vvpq,2024-08-14t08:55:00.000,sgn,vvts,1,2024-08-14t10:00:00.000,,a1,a1,2324,a12324,a12324,vietjet air,vj,vjc,324,vj324,vjc324,,,,,,,,,,,,,,,
departure,unknown,pqc,vvpq,2024-08-14t08:55:00.000,sgn,vvts,1,2024-08-14t10:00:00.000,flexflight,w2,fxt,4324,w24324,fxt4324,vietjet air,vj,vjc,324,vj324,vjc324,,,,,,,,,,,,,,,
departure,unknown,pqc,vvpq,2024-08-14t08:55:00.000,sgn,vvts,1,2024-08-14t10:00:00.000,,h1,h1,4321,h14321,h14321,vietjet air,vj,vjc,324,vj324,vjc324,,,,,,,,,,,,,,,
departure,unknown,pqc,vvpq,2024-08-14t08:55:00.000,sgn,vvts,1,2024-08-14t10:00:00.000,vietjet air,vj,vjc,324,vj324,vjc324,,,,,,,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-14t08:55:00.000,sgn,vvts,1,2024-08-14t10:00:00.000,vietravel airlines,vu,vag,308,vu308,vag308,,,,,,,2024-08-14t08:55:00.000,14.0,2024-08-14t09:08:00.000,2024-08-14t09:08:00.000,2024-08-14t09:08:00.000,2024-08-14t09:53:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-14t09:05:00.000,han,vvnb,t1,2024-08-14t11:05:00.000,,a1,a1,2452,a12452,a12452,vietjet air,vj,vjc,452,vj452,vjc452,,21.0,2024-08-14t09:25:00.000,2024-08-14t09:25:00.000,2024-08-14t09:25:00.000,2024-08-14t11:09:00.000,,,,,,,5.0,,
departure,active,pqc,vvpq,2024-08-14t09:05:00.000,han,vvnb,t1,2024-08-14t11:05:00.000,flexflight,w2,fxt,4452,w24452,fxt4452,vietjet air,vj,vjc,452,vj452,vjc452,,21.0,2024-08-14t09:25:00.000,2024-08-14t09:25:00.000,2024-08-14t09:25:00.000,2024-08-14t11:09:00.000,,,,,,,5.0,,
departure,active,pqc,vvpq,2024-08-14t09:05:00.000,han,vvnb,t1,2024-08-14t11:05:00.000,,h1,h1,4146,h14146,h14146,vietjet air,vj,vjc,452,vj452,vjc452,,21.0,2024-08-14t09:25:00.000,2024-08-14t09:25:00.000,2024-08-14t09:25:00.000,2024-08-14t11:09:00.000,,,,,,,5.0,,
departure,active,pqc,vvpq,2024-08-14t09:05:00.000,han,vvnb,t1,2024-08-14t11:05:00.000,vietjet air,vj,vjc,452,vj452,vjc452,,,,,,,,21.0,2024-08-14t09:25:00.000,2024-08-14t09:25:00.000,2024-08-14t09:25:00.000,2024-08-14t11:09:00.000,,,,,,,5.0,,
departure,active,pqc,vvpq,2024-08-14t09:50:00.000,tpe,rctp,1,2024-08-14t14:30:00.000,,h1,h1,4061,h14061,h14061,vietjet air,vj,vjc,846,vj846,vjc846,,29.0,2024-08-14t10:18:00.000,2024-08-14t10:18:00.000,2024-08-14t10:18:00.000,2024-08-14t14:43:00.000,,,,1,,b1r,13.0,,
departure,active,pqc,vvpq,2024-08-14t09:50:00.000,tpe,rctp,1,2024-08-14t14:30:00.000,,a1,a1,2846,a12846,a12846,vietjet air,vj,vjc,846,vj846,vjc846,,29.0,2024-08-14t10:18:00.000,2024-08-14t10:18:00.000,2024-08-14t10:18:00.000,2024-08-14t14:43:00.000,,,,1,,b1r,13.0,,
departure,active,pqc,vvpq,2024-08-14t09:50:00.000,tpe,rctp,1,2024-08-14t14:30:00.000,flexflight,w2,fxt,4846,w24846,fxt4846,vietjet air,vj,vjc,846,vj846,vjc846,,29.0,2024-08-14t10:18:00.000,2024-08-14t10:18:00.000,2024-08-14t10:18:00.000,2024-08-14t14:43:00.000,,,,1,,b1r,13.0,,
departure,active,pqc,vvpq,2024-08-14t09:50:00.000,tpe,rctp,1,2024-08-14t14:30:00.000,vietjet air,vj,vjc,846,vj846,vjc846,,,,,,,,29.0,2024-08-14t10:18:00.000,2024-08-14t10:18:00.000,2024-08-14t10:18:00.000,2024-08-14t14:43:00.000,,,,1,,b1r,13.0,,
departure,active,pqc,vvpq,2024-08-14t10:25:00.000,sgn,vvts,1,2024-08-14t11:35:00.000,vietnam airlines,vn,hvn,6100,vn6100,hvn6100,,,,,,,,,2024-08-14t10:24:00.000,2024-08-14t10:24:00.000,2024-08-14t10:24:00.000,2024-08-14t11:13:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-14t11:40:00.000,sgn,vvts,1,2024-08-14t12:45:00.000,,a1,a1,2326,a12326,a12326,vietjet air,vj,vjc,326,vj326,vjc326,,55.0,2024-08-14t12:34:00.000,2024-08-14t12:34:00.000,2024-08-14t12:34:00.000,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-14t11:40:00.000,sgn,vvts,1,2024-08-14t12:45:00.000,flexflight,w2,fxt,4326,w24326,fxt4326,vietjet air,vj,vjc,326,vj326,vjc326,,55.0,2024-08-14t12:34:00.000,2024-08-14t12:34:00.000,2024-08-14t12:34:00.000,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-14t11:40:00.000,sgn,vvts,1,2024-08-14t12:45:00.000,,h1,h1,4219,h14219,h14219,vietjet air,vj,vjc,326,vj326,vjc326,,55.0,2024-08-14t12:34:00.000,2024-08-14t12:34:00.000,2024-08-14t12:34:00.000,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-14t11:40:00.000,sgn,vvts,1,2024-08-14t12:45:00.000,vietjet air,vj,vjc,326,vj326,vjc326,,,,,,,,55.0,2024-08-14t12:34:00.000,2024-08-14t12:34:00.000,2024-08-14t12:34:00.000,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-14t11:45:00.000,bkk,vtbs,,2024-08-14t13:05:00.000,vietjet air,vj,vjc,981,vj981,vjc981,,,,,,,2024-08-14t11:45:00.000,3.0,2024-08-14t11:47:00.000,2024-08-14t11:47:00.000,2024-08-14t11:47:00.000,2024-08-14t12:41:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-14t11:55:00.000,khh,rckh,i,2024-08-14t16:10:00.000,,h1,h1,5130,h15130,h15130,vietjet air,vj,vjc,992,vj992,vjc992,,6.0,2024-08-14t12:01:00.000,2024-08-14t12:01:00.000,2024-08-14t12:01:00.000,2024-08-14t16:04:00.000,,,,,,26,,,
departure,active,pqc,vvpq,2024-08-14t11:55:00.000,khh,rckh,i,2024-08-14t16:10:00.000,,a1,a1,2992,a12992,a12992,vietjet air,vj,vjc,992,vj992,vjc992,,6.0,2024-08-14t12:01:00.000,2024-08-14t12:01:00.000,2024-08-14t12:01:00.000,2024-08-14t16:04:00.000,,,,,,26,,,
departure,active,pqc,vvpq,2024-08-14t11:55:00.000,khh,rckh,i,2024-08-14t16:10:00.000,flexflight,w2,fxt,4992,w24992,fxt4992,vietjet air,vj,vjc,992,vj992,vjc992,,6.0,2024-08-14t12:01:00.000,2024-08-14t12:01:00.000,2024-08-14t12:01:00.000,2024-08-14t16:04:00.000,,,,,,26,,,
departure,active,pqc,vvpq,2024-08-14t11:55:00.000,khh,rckh,i,2024-08-14t16:10:00.000,vietjet air,vj,vjc,992,vj992,vjc992,,,,,,,,6.0,2024-08-14t12:01:00.000,2024-08-14t12:01:00.000,2024-08-14t12:01:00.000,2024-08-14t16:04:00.000,,,,,,26,,,
departure,active,pqc,vvpq,2024-08-14t11:55:00.000,han,vvnb,t1,2024-08-14t14:05:00.000,vietnam airlines,vn,hvn,1236,vn1236,hvn1236,,,,,,,,16.0,2024-08-14t12:11:00.000,2024-08-14t12:11:00.000,2024-08-14t12:11:00.000,2024-08-14t13:58:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-14t12:35:00.000,han,vvnb,t1,2024-08-14t14:40:00.000,,a1,a1,2456,a12456,a12456,vietjet air,vj,vjc,456,vj456,vjc456,,37.0,2024-08-14t13:11:00.000,2024-08-14t13:11:00.000,2024-08-14t13:11:00.000,2024-08-14t15:00:00.000,,,,,,,20.0,,
departure,active,pqc,vvpq,2024-08-14t12:35:00.000,han,vvnb,t1,2024-08-14t14:40:00.000,flexflight,w2,fxt,4456,w24456,fxt4456,vietjet air,vj,vjc,456,vj456,vjc456,,37.0,2024-08-14t13:11:00.000,2024-08-14t13:11:00.000,2024-08-14t13:11:00.000,2024-08-14t15:00:00.000,,,,,,,20.0,,
departure,active,pqc,vvpq,2024-08-14t12:35:00.000,han,vvnb,t1,2024-08-14t14:40:00.000,,h1,h1,4143,h14143,h14143,vietjet air,vj,vjc,456,vj456,vjc456,,37.0,2024-08-14t13:11:00.000,2024-08-14t13:11:00.000,2024-08-14t13:11:00.000,2024-08-14t15:00:00.000,,,,,,,20.0,,
